date,open,high,low,close,volume,amount,outstanding_share,turnover,pct_chg,is_extreme,code
2020-01-23,9.15,9.21,8.8,8.91,200335479.0,1141228135.0,21196596395.0,0.009451304127640819,-0.03883495145631066,False,600050
2020-02-03,8.03,8.22,8.03,8.03,251211510.0,1280788806.0,21196596395.0,0.011851502256242305,-0.09876543209876554,False,600050
2020-02-04,7.88,8.17,7.88,8.17,212680246.0,1092533327.0,21196596395.0,0.0100336979596483,0.01743462017434627,False,600050
2020-02-05,8.17,8.39,8.11,8.22,186797062.0,978844079.0,21196596395.0,0.00881259700939831,0.006119951040391758,False,600050
2020-02-06,8.28,8.5,8.2,8.48,185010279.0,985272975.0,21196596395.0,0.008728301258953136,0.031630170316301776,False,600050
2020-02-07,8.44,8.47,8.33,8.44,126911598.0,675540206.0,21196596395.0,0.005987357386770679,-0.004716981132075526,False,600050
2020-02-10,8.39,8.59,8.34,8.52,150606729.0,808797219.0,21196596395.0,0.007105231717084832,0.009478672985782088,False,600050
2020-02-11,8.59,8.63,8.44,8.48,126512637.0,683041636.0,21196596395.0,0.005968535449863199,-0.004694835680751019,False,600050
2020-02-12,8.45,8.53,8.42,8.53,114583596.0,616647075.0,21196596395.0,0.005405754483631569,0.00589622641509413,False,600050
2020-02-13,8.5,8.53,8.39,8.45,126510124.0,677960653.0,21196596395.0,0.005968416893093369,-0.009378663540445475,False,600050
2020-02-14,8.4,8.5,8.4,8.45,91362889.0,489651051.0,21196596395.0,0.004310262237268966,0.0,False,600050
2020-02-17,8.47,8.75,8.45,8.74,198900780.0,1089742919.0,21196596395.0,0.009383618779801747,0.034319526627219155,False,600050
2020-02-18,8.69,8.81,8.64,8.72,138265208.0,764440553.0,21196596395.0,0.0065229910228707735,-0.0022883295194507935,False,600050
2020-02-19,8.72,8.77,8.64,8.66,133709220.0,738552264.0,21196596395.0,0.006308051420535622,-0.006880733944954143,False,600050
2020-02-20,8.67,8.83,8.58,8.8,184727335.0,1020268007.0,21196596395.0,0.008714952700782413,0.01616628175519641,False,600050
2020-02-21,8.8,8.97,8.78,8.88,181120153.0,1021090650.0,21196596395.0,0.008544775284900169,0.009090909090909038,False,600050
2020-02-24,8.91,9.38,8.91,9.3,327431749.0,1915853102.0,21196596395.0,0.015447373856551653,0.04729729729729737,False,600050
2020-02-25,9.11,9.27,8.83,9.15,289971792.0,1671514407.0,21196596395.0,0.013680111023315072,-0.016129032258064502,False,600050
2020-02-26,8.97,9.71,8.94,9.29,455888096.0,2706300907.0,21196596395.0,0.021507608462438717,0.015300546448087315,False,600050
2020-02-27,9.35,9.4,9.04,9.07,268658739.0,1557339567.0,21196596395.0,0.01267461690516375,-0.023681377825618855,False,600050
2020-02-28,8.8,8.89,8.59,8.64,265842210.0,1470733515.0,21196596395.0,0.012541740430681065,-0.047409040793825796,False,600050
2020-03-02,8.72,9.07,8.67,8.99,221251589.0,1250511562.0,21196596395.0,0.010438071512848654,0.0405092592592593,False,600050
2020-03-03,9.15,9.22,8.93,9.0,248205154.0,1429535243.0,21196596395.0,0.01170967024019707,0.0011123470522802492,False,600050
2020-03-04,8.93,9.0,8.81,8.96,131461648.0,742322638.0,21196596395.0,0.006202016849790567,-0.004444444444444362,False,600050
2020-03-05,9.16,9.37,9.1,9.19,313386495.0,1832545068.0,21196596395.0,0.014784755493760487,0.025669642857142794,False,600050
